("", [30])
("hidden", [1])
("hide", [16])
("hideous", [3])
("hides", [4])
("hideth", [1])
("hiding", [4])
("hie", [12])
("hies", [1])
("high", [37])
("higher", [11])
("highest", [4])
("highly", [1])
("highness", [35])
("highsoaring", [1])
("highst", [1])
("hight", [1])
("highway", [1])
("hilding", [1])
("hill", [3])
("hilloa", [1])
("hills", [4])
("hilt", [1])
("him", [1212])
("himfor", [1])
("himhe", [1])
("himmight", [1])
("hims", [1])
("himself", [106])
("himyoung", [1])
("hind", [4])
("hinder", [3])
("hinderd", [3])
("hindered", [1])
("hindmost", [1])
("hinds", [1])
("hint", [3])
("hip", [4])
("hipped", [1])
("hire", [3])
("hired", [2])
("his", [1303])
("hisperia", [1])
("hiss", [3])
("hisses", [1])
("history", [7])
("hit", [17])
("hither", [81])
("hitherward", [1])
("hits", [2])
("hitting", [1])
("hive", [1])
("ho", [47])
("hoa", [1])
("hoarse", [1])
("hob", [1])
("hobbyhorse", [1])
("hogs", [1])
("hogshead", [2])
("hoist", [2])
("hoisted", [1])
("hold", [99])
("holddoor", [1])
("holding", [5])
("holds", [15])
("holdst", [1])
("hole", [2])
("holidame", [1])
("holiday", [4])
("holidays", [1])
("holier", [1])
("holiness", [2])
("holla", [5])
("hollow", [10])
("holloweyed", [1])
("hollowly", [1])
("holly", [2])
("holp", [3])
("holy", [35])
("holyales", [1])
("homage", [6])
("home", [112])
("homely", [5])
("homeward", [3])
("homewards", [1])
("homily", [1])
("honest", [55])
("honesty", [20])
("honestyhorsing", [1])
("honey", [10])
("honeycomb", [1])
("honeydrops", [1])
("honeymouthd", [1])
("honeysweet", [2])
("honorato", [1])
("honour", [151])
("honourable", [19])
("honourablethey", [1])
("honourd", [13])
("honoured", [1])
("honourflawd", [1])
("honouring", [1])
("honours", [13])
("hood", [1])
("hoodwink", [1])
("hoodwinkd", [1])
("hook", [2])
("hoop", [2])
("hooping", [1])
("hooted", [1])
("hop", [2])
("hope", [79])
("hoped", [1])
("hopeful", [2])
("hopeless", [3])
("hopes", [13])
("horn", [10])
("hornbeasts", [1])
("hornmad", [2])
("hornmaker", [1])
("hornor", [1])
("hornpipes", [1])
("hornring", [1])
("horns", [9])
("horrible", [3])
("horribly", [2])
("horrid", [2])
("horrider", [1])
("horror", [1])
("horrors", [1])
("horse", [41])
("horsehairs", [1])
("horseman", [1])
("horsemans", [1])
("horsemen", [1])
("horsepiss", [1])
("horses", [13])
("horsestealer", [1])
("horsetail", [1])
("hortensia", [1])
("hortensio", [113])
("hortensios", [3])
("hose", [8])
("hospitality", [1])
("host", [9])
("hostage", [1])
("hostages", [1])
("hostess", [9])
("hostessship", [1])
("hostile", [1])
("hosts", [1])
("hot", [41])
("hotter", [1])
("hottest", [1])
("hound", [3])
("hounds", [5])
("hour", [71])
("hourit", [1])
("hourly", [7])
("hours", [32])
("hourwast", [1])
("house", [143])
("housed", [4])
("household", [4])
("housekeeper", [1])
("housekeeping", [1])
("houses", [5])
("housewife", [4])
("hovering", [1])
("how", [575])
("howeer", [2])
("hower", [1])
("however", [2])
("howl", [1])
("howld", [1])
("howling", [5])
("hows", [4])
("howsoeer", [4])
("howsoever", [1])
("hoxes", [1])
("hoy", [1])
("hue", [1])
("huge", [5])
("hugely", [1])
("hugeness", [1])
("hulks", [1])
("hull", [1])
("hum", [6])
("human", [10])
("humane", [2])
("humanely", [1])
("humanity", [2])
("humble", [11])
("humblebee", [1])
("humbled", [1])
("humbleness", [1])
("humbling", [1])
("humbly", [9])
("humming", [2])
("humorous", [4])
("humour", [23])
("humours", [3])
("hums", [1])
("hundred", [14])
("hundreds", [1])
("hung", [4])
("hunger", [5])
("hungerly", [1])
("hungers", [2])
("hungry", [5])
("hunt", [12])
("hunted", [2])
("hunter", [3])
("hunters", [4])
("hunting", [3])
("huntress", [1])
("huntsman", [7])
("hurl", [1])
("hurling", [1])
("hurly", [1])
("hurricano", [1])
("hurried", [4])
("hurt", [37])
("hurting", [1])
("hurtling", [1])
("hurts", [1])
("husband", [75])
("husbanded", [1])
("husbandry", [3])
("husbands", [13])
("hush", [6])
("hushd", [1])
("hushes", [1])
("husks", [3])
("huswifes", [1])
("hyen", [1])
("hymen", [7])
("hymens", [3])
("hyperboles", [1])
("hyperbolical", [1])
("hyperion", [1])
("hypocrite", [1])
("i", [5101])
("iachimo", [95])
("ibat", [3])
("ice", [4])
("icicle", [1])
("icy", [1])
("id", [5])
("idiot", [4])
("idiots", [2])
("idle", [12])
("idleness", [3])
("idly", [3])
("idol", [3])
("idolatry", [1])
("if", [886])
("ifaith", [3])
("ift", [2])
("ignoble", [2])
("ignomy", [1])
("ignorance", [8])
("ignorant", [14])
("ii", [50])
("iii", [40])
("il", [1])
("ild", [20])
("ilion", [5])
("ilium", [4])
("ill", [558])
("illdoing", [1])
("illegitimate", [1])
("illfaced", [1])
("illfavourd", [2])
("illfavoured", [1])
("illfavouredly", [2])
("illinhabited", [1])
("illroasted", [1])
("ills", [2])
("illseeming", [1])
("illtaen", [1])
("illthought", [2])
("illusions", [1])
("illustrious", [1])
("illyria", [10])
("im", [3])
("image", [9])
("imaginary", [2])
("imagination", [9])
("imagine", [5])
("imagined", [2])
("imbecility", [1])
("imitate", [1])
("imitation", [3])
("immaterial", [1])
("immediate", [2])
("immediately", [3])
("imminence", [1])
("imminent", [1])
("immodest", [1])
("immortal", [6])
("immortality", [1])
("immures", [1])
("imogen", [159])
("imogens", [3])
("imparts", [1])
("impatience", [3])
("impatient", [3])
("impawnd", [1])
("impeach", [2])
("impediment", [1])
("imperceiverant", [1])
("imperial", [5])
("imperious", [2])
("impertinent", [1])
("impeticos", [1])
("impetuosity", [1])
("impious", [1])
("implacable", [1])
("implore", [1])
("imply", [1])
("import", [4])
("importance", [4])
("important", [4])
("importantly", [1])
("importless", [1])
("importunate", [1])
("importune", [1])
("importuned", [4])
("importunes", [2])
("impose", [1])
("imposed", [2])
("imposition", [2])
("impossibility", [1])
("impossible", [9])
("imposter", [1])
("imposthume", [1])
("impostor", [1])
("impress", [1])
("impressure", [3])
("imprimendum", [1])
("imprimis", [2])
("imprisond", [3])
("imprisonment", [1])
("imprisont", [1])
("improbable", [1])
("impudence", [2])
("impudent", [1])
("impudently", [1])
("impure", [1])
("imputation", [1])
("impute", [1])
("in", [2334])
("inaccessible", [2])
("incapable", [2])
("incardinate", [1])
("incense", [1])
("incensed", [3])
("incensement", [1])
("incertain", [1])
("incessant", [1])
("incest", [5])
("inch", [6])
("incharitable", [1])
("inches", [7])
("inchmeal", [1])
("inchthick", [1])
("incidency", [1])
("incident", [1])
("incision", [1])
("incite", [2])
("incites", [1])
("incivil", [1])
("incivility", [1])
("inclination", [1])
("incline", [1])
("inclined", [5])
("inclinest", [1])
("inclining", [2])
("includes", [1])
("incomparable", [1])
("inconstant", [3])
("incontinency", [2])
("incontinent", [3])
("inconvenient", [1])
("incorporate", [1])
("increase", [3])
("increased", [1])
("increasing", [4])
("incredible", [1])
("incredulous", [1])
("incur", [3])
("incurable", [1])
("incurrd", [1])
("incursions", [1])
("ind", [2])
("indeed", [85])
("indeeds", [1])
("indented", [1])
("indenture", [2])
("indexes", [1])
("india", [3])
("indian", [1])
("indictment", [1])
("indies", [2])
("indifferent", [5])
("indignation", [3])
("indignities", [1])
("indignity", [2])
("indirect", [1])
("indistinguishable", [1])
("indrenchd", [1])
("induce", [1])
("induced", [2])
("indued", [1])
("indulgence", [2])
("industrious", [1])
("industriously", [1])
("industry", [3])
("inestimable", [1])
("inestimablewhy", [1])
("inevitable", [1])
("infallible", [1])
("infamy", [1])
("infancy", [5])
("infant", [6])
("infants", [1])
("infect", [7])
("infected", [7])
("infection", [5])
("infections", [1])
("infectious", [3])
("infectiously", [1])
("infects", [1])
("inferior", [1])
("inferiors", [1])
("infest", [1])
("infinite", [9])
("infinitely", [1])
("infirmities", [4])
("infirmity", [5])
("inflame", [2])
("inflamed", [2])
("inflaming", [1])
("influence", [1])
("influences", [1])
("inform", [5])
("informd", [1])
("infringe", [1])
("infused", [2])
("infusion", [1])
("infusions", [1])
("ingenious", [3])
("ingrate", [2])
("ingrateful", [2])
("ingratitude", [3])
("ingratitudes", [1])
("ingredient", [1])
("inhabit", [4])
("inhabitants", [1])
("inhabits", [2])
("inherit", [3])
("inherited", [1])
("inheritor", [1])
("inheritors", [1])
("inhospitable", [1])
("iniquity", [3])
("injunction", [2])
("injure", [1])
("injuries", [3])
("injurious", [3])
("injury", [11])
("injustice", [1])
("ink", [11])
("inkle", [1])
("inkles", [1])
("inky", [1])
("inland", [2])
("inlay", [1])
("inly", [1])
("inn", [3])
("innocence", [9])
("innocent", [13])
("inquire", [3])
("inquired", [1])
("inquiring", [1])
("inquiry", [1])
("inquisition", [2])
("inquisitive", [2])
("ins", [8])
("inscription", [1])
("inseparable", [1])
("inseparate", [1])
("inside", [2])
("insinuate", [2])
("insisture", [1])
("insolence", [2])
("insolent", [3])
("insomuch", [1])
("inspiration", [1])
("inspired", [1])
("instance", [14])
("instances", [2])
("instant", [12])
("instantly", [7])
("instead", [2])
("instigation", [1])
("instinct", [2])
("instinctively", [1])
("institute", [1])
("instruct", [11])
("instructed", [2])
("instruction", [2])
("instructions", [3])
("instructs", [3])
("instrument", [15])
("instruments", [8])
("insubstantial", [1])
("insufficience", [1])
("insult", [1])
("insultment", [1])
("int", [34])
("intand", [1])
("integrity", [5])
("intellectual", [1])
("intelligence", [5])
("intelligencethus", [1])
("intelligencing", [1])
("intelligent", [1])
("intend", [6])
("intended", [2])
("intendment", [1])
("intends", [1])
("intent", [7])
("intention", [1])
("intents", [1])
("intercepter", [1])
("interchange", [2])
("interchangeably", [1])
("interchangement", [1])
("interest", [4])
("intergatories", [1])
("interim", [3])
("interlude", [1])
("intermission", [1])
("interpose", [1])
("interpret", [1])
("interpretation", [1])
("interpreted", [1])
("interpreters", [1])
("interrd", [1])
("interrupt", [3])
("interrupted", [1])
("interview", [1])
("intestine", [1])
("intimate", [1])
("into", [136])
("intolerable", [2])
("intot", [1])
("intricate", [1])
("intrusion", [2])
("inure", [1])
("invectively", [1])
("inveigled", [1])
("invent", [1])
("invention", [6])
("inventions", [3])
("inventoried", [1])
("inventory", [1])
("invert", [2])
("invest", [2])
("inveterate", [1])
("invisible", [16])
("invite", [8])
("invited", [3])
("invites", [1])
("inviting", [2])
("invocation", [1])
("invulnerable", [1])
("inward", [4])
("io", [1])
("ipse", [2])
("ire", [2])
("ireful", [1])
("ireland", [1])
("iris", [7])
("irish", [2])
("irks", [1])
("irksome", [2])
("iron", [6])
("irons", [1])
("irregulous", [1])
("irremoveable", [1])
("irreparable", [1])
("irrevocable", [1])
("is", [2092])
("island", [23])
("islander", [1])
("islanders", [1])
("islands", [4])
("isle", [16])
("isles", [1])
("issue", [25])
("issued", [1])
("issueless", [1])
("issues", [3])
("ist", [43])
("iswhich", [1])
("it", [1763])
("italian", [9])
("italy", [13])
("itbut", [1])
("itch", [3])
("item", [3])
("items", [1])
("iteration", [1])
("itfor", [1])
("ithaca", [1])
("itnay", [1])
("its", [21])
("itsay", [1])
("itself", [58])
("itso", [1])
("itwhich", [1])
("iv", [29])
("ivory", [1])
("ivy", [3])
("ix", [1])
("jack", [5])
("jackanapes", [1])
("jacks", [1])
("jackslave", [1])
("jade", [3])
("jades", [2])
("jamy", [1])
("jane", [1])
("jangling", [1])
("january", [1])
("jaques", [77])
("jar", [2])
("jarring", [1])
("jars", [4])
("jaundice", [1])
("jaws", [2])
("jay", [3])
("jays", [1])
("jealosy", [1])
("jealous", [10])
("jealousies", [4])
("jealousy", [7])
("jeer", [1])
("jelly", [1])
("jerkin", [6])
("jeronimy", [1])
("jest", [23])
("jested", [1])
("jester", [1])
("jesting", [3])
("jests", [7])
("jet", [1])
("jets", [1])
("jetted", [1])
("jewel", [18])
("jewellike", [1])
("jewels", [8])
("jezebel", [1])
("jig", [1])
("jills", [1])
("jingling", [1])
("joan", [1])
("jocund", [2])
("jog", [2])
("jogging", [1])
("john", [2])
("join", [9])
("joind", [3])
("joinder", [1])
("joindstool", [1])
("joins", [1])
("joint", [7])
("jointed", [2])
("joints", [5])
("jointure", [2])
("jollity", [3])
("jolly", [4])
("joltheads", [1])
("joseph", [2])
("jot", [6])
("jour", [1])
("journal", [1])
("journey", [6])
("journeys", [2])
("jove", [31])
("jovedo", [1])
("joves", [8])
("jovial", [2])
("joy", [38])
("joyd", [1])
("joyful", [4])
("joyous", [1])
("joys", [9])
("judass", [2])
("judge", [6])
("judged", [1])
("judgement", [1])
("judgment", [18])
("judgmentif", [1])
("judgments", [3])
("juggler", [1])
("jugglers", [1])
("juggling", [2])
("jugs", [1])
("julio", [1])
("julius", [3])
("julys", [1])
("jump", [4])
("jumps", [2])
("junkets", [1])
("juno", [14])
("junos", [3])
("jupiter", [22])
("just", [26])
("justice", [22])
("justicer", [1])
("justices", [2])
("justified", [2])
("justify", [5])
("justifyt", [1])
("justle", [1])
("justled", [1])
("justles", [1])
("justly", [7])
("justness", [1])
("katarina", [2])
("kate", [63])
("kated", [1])
("kates", [2])
("katharina", [124])
("keel", [1])
("keen", [3])
("keep", [119])
("keeper", [2])
("keepers", [2])
("keepest", [1])
("keeping", [5])
("keeps", [18])
("keepst", [2])
("ken", [2])
("kennel", [1])
("kept", [17])
("kernel", [2])
("kernels", [2])
("kersey", [1])
("key", [5])
("keyhole", [1])
("keys", [3])
("kibe", [1])
("kick", [1])
("kickd", [1])
("kickshawses", [1])
("kill", [38])
("killd", [18])
("killed", [4])
("killen", [1])
("killest", [1])
("killing", [1])
("kills", [4])
("kilnhole", [1])
("kin", [13])
("kind", [58])
("kindest", [1])
("kindle", [2])
("kindled", [1])
("kindlier", [1])
("kindly", [11])
("kindness", [24])
("kindnesses", [3])
("kindo", [1])
("kindred", [6])
("kinds", [3])
("king", [168])
("kingdom", [12])
("kingdomd", [1])
("kingdoms", [6])
("kingly", [4])
("kings", [51])
("kingsdisarm", [1])
("kinsman", [10])
("kinsmans", [1])
("kinsmen", [1])
("kinswoman", [1])
("kiss", [57])
("kissd", [9])
("kissed", [1])
("kisses", [8])
("kissing", [9])
("kitchen", [1])
("kitchend", [1])
("kitchenmaid", [1])
("kitchentrolls", [1])
("kitchenvestal", [1])
("kite", [1])
("kites", [2])
("knack", [2])
("knacks", [1])
("knave", [26])
("knavery", [8])
("knaves", [9])
("knavish", [1])
("knead", [1])
("kneading", [1])
("knee", [2])
("kneedeep", [1])
("kneel", [12])
("kneeld", [1])
("kneeling", [4])
("kneels", [4])
("knees", [15])
("knell", [2])
("knew", [39])
("knewst", [2])
("knife", [8])
("knight", [55])
("knighted", [1])
("knighthoods", [1])
("knights", [24])
("knit", [6])
("knits", [1])
("knitters", [1])
("knives", [2])
("knock", [31])
("knockd", [3])
("knocked", [1])
("knocking", [4])
("knocks", [5])
("knolld", [2])
("knot", [6])
("knots", [4])
("knotted", [1])
("knotty", [1])
("know", [393])
("knower", [2])
("knowest", [2])
("knowing", [15])
("knowingly", [1])
("knowledge", [30])
("known", [47])
("knows", [44])
("knowst", [21])
("knowt", [4])
("la", [6])
("label", [1])
("labelled", [1])
("labour", [27])
("labourd", [2])
("laboured", [1])
("labourer", [1])
("labouring", [2])
("labours", [4])
("laboursome", [1])
("labyrinth", [1])
("lace", [2])
("laced", [2])
("lack", [26])
("lackd", [2])
("lacked", [1])
("lackest", [1])
("lackey", [3])
("lacking", [1])
("lackinggod", [1])
("lacklustre", [1])
("lacks", [7])
("lad", [9])
("ladder", [1])
("laddertackle", [1])
("ladies", [29])
("ladings", [1])
("lads", [6])
("lady", [213])
("ladys", [16])
("ladyshe", [1])
("ladyship", [6])
("ladyships", [2])
("laid", [21])
("lake", [1])
("lakes", [1])
("lakin", [1])
("lamb", [5])
("lambs", [3])
("lame", [5])
("lamed", [2])
("lamely", [1])
("lament", [3])
("lamentable", [2])
("lamentably", [1])
("lamentation", [1])
("lamented", [2])
("lamenting", [1])
("lames", [1])
("laming", [1])
("lamp", [1])
("lampass", [1])
("lamps", [3])
("lance", [3])
("lances", [1])
("land", [29])
("landdamn", [1])
("landed", [6])
("landfish", [1])
("landing", [1])
("lands", [14])
("landservice", [1])
("lane", [6])
("lanes", [1])
("language", [13])
("languageless", [1])
("languages", [2])
("languish", [4])
("languishd", [1])
("languishing", [1])
("lapland", [1])
("lappd", [1])
("laps", [1])
("lapse", [1])
("lapsed", [1])
("lapwing", [1])
("larded", [1])
("large", [14])
("largely", [1])
("largeness", [1])
("larges", [1])
("largess", [1])
("lark", [6])
("larums", [1])
("lashd", [1])
("lass", [4])
("lasses", [1])
("lasslorn", [1])
("last", [53])
("lasting", [4])
("lastly", [1])
("lasto", [1])
("lasts", [2])
("latches", [1])
("late", [35])
("lately", [6])
("latest", [1])
("lath", [1])
("latin", [4])
("latter", [3])
("latterborn", [1])
("laud", [2])
("laudable", [1])
("laugh", [21])
("laughd", [2])
("laughed", [8])
("laughing", [6])
("laughs", [1])
("laughter", [6])
("launchd", [1])
("laurels", [1])
("lave", [1])
("lavender", [1])
("lavolt", [1])
("law", [23])
("lawbreaker", [1])
("lawful", [9])
("lawfully", [1])
("lawn", [2])
("lawns", [1])
("laws", [7])
("lawyer", [1])
("lawyers", [3])
("lay", [57])
("laying", [3])
("lays", [8])
("layst", [1])
("layt", [1])
("layto", [1])
("lazar", [1])
("lazars", [1])
("lazy", [5])
("le", [21])
("lead", [24])
("leading", [2])
("leads", [4])
("leaf", [2])
("leafs", [1])
("leafy", [1])
("league", [2])
("leagued", [1])
("leagues", [5])
("leaky", [1])
("lean", [9])
("leand", [2])
("leander", [1])
("leanfaced", [1])
("leaning", [2])
("leans", [1])
("leap", [3])
("leapd", [1])
("leapingtime", [1])
("leaps", [2])
("learn", [19])
("learnd", [5])
("learned", [6])
("learnedly", [2])
("learning", [7])
("learnings", [1])
("learns", [1])
("learnt", [1])
("leas", [1])
("leases", [1])
("leash", [1])
("leasing", [1])
("least", [22])
("leather", [6])
("leathern", [2])
("leave", [149])
("leaven", [2])
("leavening", [2])
("leaves", [11])
("leavetaking", [1])
("leavethe", [1])
("leaving", [7])
("lecher", [1])
("lechery", [9])
("lecture", [3])
("lectures", [2])
("led", [7])
("ledas", [1])
("leer", [1])
("leers", [1])
("lees", [1])
("leet", [1])
("left", [73])
("leg", [12])
("leges", [1])
("legged", [1])
("legion", [1])
("legions", [6])
("legitimate", [1])
("legs", [22])
("legto", [1])
("leisure", [11])
("leisurely", [1])
("leman", [1])
("lend", [16])
("length", [6])
("lengthen", [1])
("lengthend", [1])
("lengthening", [1])
("lengthens", [1])
("lent", [2])
("lenten", [1])
("leonati", [3])
("leonatus", [117])
("leonatuss", [1])
("leonine", [22])
("leonitus", [1])
("leontes", [146])
("less", [56])
("lessat", [1])
("lessend", [1])
("lessens", [1])
("lesser", [11])
("lessons", [2])
("lest", [35])
("let", [422])
("lethargies", [1])
